Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,coordinates,latitude,longitude
1627713,2020-02-23,Texas,Houston,8712 Airline Dr,0,7,View Incident View Source,"29.8862397, -95.39101029999999",29.8862397,-95.3910103
1625553,2020-02-20,Idaho,Caldwell,4321 S 10th Ave,2,3,View Incident View Source,"43.6312017, -116.6925887",43.631201700000005,-116.69258870000002
1625787,2020-02-20,North Carolina,Greensboro,Martin Luther King Jr Ave and Randolph Dr,0,4,View Incident View Source,"36.0561859, -79.7844968",36.0561859,-79.7844968
1623696,2020-02-17,Mississippi,Port Gibson,8027 Hwy 61,2,2,View Incident View Source,"31.8874934, -91.0026843",31.8874934,-91.0026843
1622962,2020-02-16,Florida,Pensacola,517 W Gadsden St,1,4,View Incident View Source,"30.41896819999999, -87.2243719",30.41896819999999,-87.22437190000001
1622406,2020-02-16,Connecticut,Hartford,451 Franklin Ave,1,5,View Incident View Source,"41.7368925, -72.6755519",41.736892499999996,-72.6755519
1622340,2020-02-15,Louisiana,New Orleans,Dryades St and 2nd St,0,4,View Incident View Source,"29.9348463, -90.08539359999999",29.9348463,-90.0853936
1622233,2020-02-15,Tennessee,Memphis,2800 block of Riverport Rd,0,7,View Incident View Source,"35.0732366, -90.08802460000001",35.0732366,-90.0880246
1621821,2020-02-14,Illinois,Chicago,6500 block of S King Dr,0,6,View Incident View Source,"41.7763515, -87.61588030000001",41.776351500000004,-87.61588030000001
1619064,2020-02-10,Delaware,Dover,200 block of W Reed St,1,4,View Incident View Source,"39.1593826, -75.5276365",39.1593826,-75.5276365
1616964,2020-02-08,Texas,Houston,1000 block of Calvin St,1,3,View Incident View Source,"29.8648152, -95.42670729999999",29.8648152,-95.4267073
1615155,2020-02-05,Indiana,Indianapolis,4100 block of Shady Oak Dr,4,0,View Incident View Source,"39.8329739, -85.987687",39.8329739,-85.987687
1612716,2020-02-03,California,Lebec,8968 Grapevine Rd,1,5,View Incident View Source,"34.9405616, -118.9282772",34.9405616,-118.92827720000001
1613020,2020-02-03,Maine,Machias,323 Kennebec Rd,3,1,View Incident View Source,"44.6524975, -67.4433047",44.652497499999996,-67.4433047
1612597,2020-02-01,Mississippi,Philadelphia,257 W Beacon St,0,4,View Incident View Source,"32.7729945, -89.1170674",32.7729945,-89.11706740000001
1610782,2020-01-31,Louisiana,Shreveport,2000 Grimmett Dr,0,4,View Incident View Source,"32.5428864, -93.7691839",32.5428864,-93.7691839
1611037,2020-01-31,Florida,Boynton Beach,200 block of NE 1st Ct,1,3,View Incident View Source,"26.5282277, -80.0618702",26.5282277,-80.0618702
1611563,2020-01-31,California,Delano,Hiett Ave and County Line Rd,1,4,View Incident View Source,"35.790406, -119.267666",35.790406,-119.26766599999999
1610240,2020-01-30,California,Merced,100 block of W 18th St,0,4,View Incident View Source,"37.3002201, -120.4767884",37.3002201,-120.4767884
1606554,2020-01-27,Connecticut,Bridgeport,172 Golden Hill St,0,4,View Incident View Source,"41.1805129, -73.19091929999999",41.1805129,-73.19091929999998
1605798,2020-01-26,New York,Newburgh,1571 NY-300,3,1,View Incident View Source,"41.539304, -74.0635999",41.539304,-74.0635999
1605770,2020-01-26,North Carolina,Salisbury,1935 Jake Alexander Blvd,0,6,View Incident View Source,"35.6915509, -80.51519239999999",35.691550899999996,-80.51519239999998
1605752,2020-01-26,South Carolina,Hartsville,115 W Camden Ave,3,3,View Incident View Source,"34.3694997, -80.0714995",34.369499700000006,-80.0714995
1605948,2020-01-26,Missouri,Cape Girardeau,631 S Sprigg St,0,5,View Incident View Source,"37.2942859, -89.528844",37.2942859,-89.52884399999999
1606476,2020-01-24,North Carolina,Vanceboro,107 Kinshaw Ct,5,0,View Incident View Source,"35.2336064, -77.11051460000002",35.2336064,-77.11051460000002
1603241,2020-01-22,Washington,Seattle,1530 3rd Ave,1,7,View Incident View Source,"47.6106804, -122.3382694",47.6106804,-122.33826940000002
1600522,2020-01-19,Texas,San Antonio,1011 Avenue B,2,5,View Incident View Source,"29.4354636, -98.48130979999999",29.4354636,-98.4813098
1600787,2020-01-19,Missouri,Kansas City,4802 Noland Rd,2,15,View Incident View Source,"39.034101, -94.4158322",39.034101,-94.41583220000001
1600221,2020-01-19,Tennessee,Memphis,6761 Winchester Rd,1,4,View Incident View Source,"35.04921059999999, -89.8376799",35.04921059999999,-89.83767990000001
1600350,2020-01-18,Texas,South Houston,700 block of Virginia St,2,2,View Incident View Source,"29.6637444, -95.2400967",29.663744399999995,-95.24009670000001
1599331,2020-01-17,Utah,Grantsville,93 Eastmoor Dr,4,1,View Incident View Source,"40.597972, -112.430846",40.597972,-112.430846
1598447,2020-01-16,Illinois,Chicago,234 N Pulaski Rd,0,5,View Incident View Source,"41.8845149, -87.72601569999999",41.8845149,-87.72601569999998
1594173,2020-01-11,Colorado,Aurora,17158 E Adriatic Place,0,5,View Incident View Source,"39.6764576, -104.7874922",39.6764576,-104.7874922
1592655,2020-01-08,Mississippi,Bay Saint Louis,10 Bay Park Way,2,2,View Incident View Source,"30.3120772, -89.36829379999999",30.3120772,-89.36829379999998
1588919,2020-01-05,Georgia,Atlanta,1008 Brady Ave NW,0,4,View Incident View Source,"33.7825577, -84.4143941",33.782557700000005,-84.4143941
1588308,2020-01-04,Florida,Ocala,800 block of NW 6th Ter,1,3,View Incident View Source,"29.1943497, -82.14388129999999",29.194349699999997,-82.14388129999998
1586839,2020-01-02,New York,Brooklyn,6120 3rd Ave,0,4,View Incident View Source,"40.6412181, -74.0218683",40.6412181,-74.0218683
1585894,2020-01-01,Missouri,Saint Louis,3000 block of S Jefferson Ave,3,2,View Incident View Source,"38.5998506, -90.223744",38.599850599999996,-90.223744
1585746,2020-01-01,Ohio,Cleveland,1437 St Clair Ave NE,0,4,View Incident View Source,"41.5065385, -81.6858092",41.5065385,-81.68580920000001
1585394,2020-01-01,West Virginia,Huntington,1113 4th Ave,0,7,View Incident View Source,"38.421298, -82.43986",38.421298,-82.43986
1583444,2019-12-29,California,Ceres,800 block of Allacante Dr,0,5,View Incident View Source,"37.5907821, -120.9831565",37.5907821,-120.98315649999999
1582197,2019-12-29,New York,Buffalo,50 block of Henrietta Ave,1,3,View Incident View Source,"42.9564408, -78.8999137",42.9564408,-78.8999137
1582816,2019-12-29,Illinois,Danville,1803 block of Westview Ave,0,5,View Incident View Source,"40.15557889999999, -87.6146038",40.15557889999999,-87.6146038
1581590,2019-12-27,California,Modesto,1900 block of Vernon Ave,1,3,View Incident View Source,"37.6144162, -121.0273494",37.6144162,-121.02734939999999
1581103,2019-12-27,Texas,Houston,500 block of Smart St,2,7,View Incident View Source,"29.8843572, -95.4057533",29.8843572,-95.4057533
1581476,2019-12-27,Georgia,Kennesaw,1575 Ridenour Pkwy NW,0,4,View Incident View Source,"33.9911126, -84.5887252",33.9911126,-84.5887252
1580308,2019-12-26,Florida,Saint Petersburg,4300 6th St S,0,5,View Incident View Source,"27.7297385, -82.6406186",27.7297385,-82.6406186
1579856,2019-12-25,Virginia,Richmond,1800 E Main St,1,3,View Incident View Source,"37.5329804, -77.42740189999999",37.5329804,-77.42740189999998
1579889,2019-12-25,California,Oakland,2100 block of 34th Ave,0,4,View Incident View Source,"37.78380380000001, -122.2193241",37.78380380000001,-122.2193241
1579970,2019-12-25,Iowa,Coralville,954 Boston Way,1,3,View Incident View Source,"41.6863186, -91.6016169",41.6863186,-91.60161690000001
1594317,2019-12-24,Illinois,Joliet,1200 block of Cutter Ave,0,5,View Incident View Source,"41.5463609, -88.0533516",41.546360899999996,-88.0533516
1579266,2019-12-24,Louisiana,New Orleans,6400 block of General Meyer Ave,0,4,View Incident View Source,"29.9240931, -89.98468729999999",29.924093100000004,-89.98468729999998
1579220,2019-12-24,North Carolina,High Point,1226 Montlieu Ave,0,6,View Incident View Source,"35.979211, -79.979822",35.979211,-79.979822
1577518,2019-12-22,Illinois,Chicago,5700 block of S May St,0,13,View Incident View Source,"41.790408, -87.653915",41.790408,-87.653915
1577688,2019-12-22,Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7,View Incident View Source,"45.1224263, -93.2342819",45.1224263,-93.2342819
1577577,2019-12-22,Maryland,Baltimore,225 Park Ave,0,7,View Incident View Source,"39.2925653, -76.61795219999999",39.2925653,-76.61795219999998
1578711,2019-12-21,Louisiana,Edgard,2555 LA-18,0,4,View Incident View Source,"30.0449509, -90.566214",30.044950899999996,-90.566214
1577438,2019-12-20,Alabama,Tuskegee,2900 block of Davison St,2,2,View Incident View Source,"32.3992149, -85.7198983",32.3992149,-85.7198983
1577046,2019-12-20,Mississippi,Waynesboro,Turner St,1,6,View Incident View Source,"31.6706383, -88.6459689",31.670638300000004,-88.6459689
1575175,2019-12-18,Texas,San Antonio,2418 SW Military Dr,0,4,View Incident View Source,"29.3547088, -98.5323435",29.354708799999997,-98.53234350000001
1573754,2019-12-17,Montana,Great Falls,1701 10th Ave S,4,1,View Incident View Source,"47.4944392, -111.278027",47.4944392,-111.27802700000001
1572275,2019-12-15,Georgia,Columbus,600 block of 32nd St,1,4,View Incident View Source,"32.4940719, -84.9851066",32.4940719,-84.9851066
1573471,2019-12-14,California,Ivanhoe,15700 block of Paradise Ave,0,4,View Incident View Source,"36.3820772, -119.2221414",36.382077200000005,-119.22214140000001
1571348,2019-12-12,Missouri,Saint Louis (Moline Acres),9900 block of Lewis and Clark Blvd,1,3,View Incident View Source,"38.7469282, -90.2397137",38.7469282,-90.2397137
1568230,2019-12-10,New Jersey,Jersey City,223 Martin Luther King Dr,6,3,View Incident View Source,"40.7070672, -74.0837047",40.707067200000004,-74.0837047
1567932,2019-12-08,Texas,Desoto,200 block of W Wintergreen Rd,2,3,View Incident View Source,"32.6180335, -96.8578246",32.6180335,-96.85782459999999
1567231,2019-12-08,Louisiana,New Orleans,3801 Washington Ave,1,4,View Incident View Source,"29.9489239, -90.0989743",29.9489239,-90.0989743
1565216,2019-12-06,Florida,Pensacola,280 Taylor Rd,4,8,View Incident View Source,"30.355157, -87.26817",30.355157000000002,-87.26817
1564524,2019-12-04,Alabama,Montgomery,500 Eastdale Rd S,2,2,View Incident View Source,"32.3731415, -86.20346029999999",32.373141499999996,-86.20346029999997
1562685,2019-12-01,Michigan,Kalamazoo,6300 block of Proctor St,1,3,View Incident View Source,"42.285262, -85.50609899999999",42.285262,-85.50609899999998
1562043,2019-12-01,Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,View Incident View Source,"32.8131955, -93.4300185",32.8131955,-93.4300185
1561813,2019-12-01,Illinois,Aurora,700 block of S 5th St,1,4,View Incident View Source,"41.7425177, -88.3118768",41.7425177,-88.3118768
1561966,2019-12-01,Louisiana,New Orleans,2000 block of N Dorgenois St,2,2,View Incident View Source,"29.9823106, -90.06496829999999",29.9823106,-90.06496829999998
1561734,2019-12-01,Louisiana,New Orleans,700 block of Canal St,0,12,View Incident View Source,"29.953033, -90.06935560000001",29.953033,-90.06935560000002
1561398,2019-11-30,Arkansas,Hensley,6500 block of E Sardis Rd,0,5,View Incident View Source,"34.5440673, -92.3551775",34.544067299999995,-92.3551775
1560645,2019-11-29,Texas,Amarillo,2650 Dumas Dr,0,7,View Incident View Source,"35.241882, -101.8302858",35.241882000000004,-101.8302858
1559257,2019-11-27,New York,Bronx,E 153rd St and Courtlandt Ave,0,5,View Incident View Source,"40.8193717, -73.9182842",40.8193717,-73.9182842
1558067,2019-11-25,Florida,Brownsville,NW 29th Ave and 44th St,2,2,View Incident View Source,"25.8152048, -80.2424851",25.8152048,-80.2424851
1557006,2019-11-24,Alabama,Birmingham,7 15th St W,1,4,View Incident View Source,"33.499624, -86.8610265",33.499624,-86.86102650000001
1556984,2019-11-24,Louisiana,Cottonport,3846 LA-29,2,2,View Incident View Source,"30.9914582, -92.0809852",30.9914582,-92.0809852
1556633,2019-11-24,California,Los Angeles,100 block of E 11th St,0,6,View Incident View Source,"34.0390856, -118.2581649",34.0390856,-118.2581649
1555879,2019-11-23,California,Los Angeles,833 S Spring St,0,4,View Incident View Source,"34.0425292, -118.2546953",34.042529200000004,-118.2546953
1556002,2019-11-23,Louisiana,Tallulah,Depot St,1,6,View Incident View Source,"32.408048, -91.18826109999999",32.408048,-91.1882611
1555135,2019-11-21,California,Long Beach,1100 block of 10th St,0,5,View Incident View Source,"33.7788316, -118.1788917",33.7788316,-118.17889170000001
1554807,2019-11-21,Washington,Everett,120 West Casino Rd,0,4,View Incident View Source,"47.92014589999999, -122.2353328",47.92014589999999,-122.2353328
1554446,2019-11-20,California,Richmond,20th St and Roosevelt Ave,0,4,View Incident View Source,"37.9399917, -122.3505287",37.9399917,-122.3505287
1552068,2019-11-18,New Jersey,Newark,139 S 8th St,1,4,View Incident View Source,"40.7455456, -74.19640199999999",40.7455456,-74.19640199999998
1551162,2019-11-17,Ohio,Cleveland,7100 block of Lawn Ave,0,4,View Incident View Source,"41.4761446, -81.7337237",41.4761446,-81.73372370000001
1551531,2019-11-17,California,Fresno,5361 E Lamona Ave,4,6,View Incident View Source,"36.760905, -119.7156141",36.760905,-119.71561409999998
1550546,2019-11-16,California,San Diego,2152 Flintridge Dr,6,0,View Incident View Source,"32.677601, -117.0690965",32.677601,-117.06909650000001
1548689,2019-11-14,California,Santa Clarita,21900 Centurion Way,3,3,View Incident View Source,"34.4422886, -118.51759",34.4422886,-118.51758999999998
1547021,2019-11-11,Florida,Belle Glade,SW 7th St,0,4,View Incident View Source,"26.6803623, -80.6760872",26.680362300000002,-80.6760872
1546038,2019-11-10,Tennessee,Memphis,2080 E. Brooks Rd,1,4,View Incident View Source,"35.0610984, -89.9943897",35.0610984,-89.9943897
1546102,2019-11-10,Missouri,Kansas City,4704 Independence Ave,0,4,View Incident View Source,"39.1056299, -94.5270146",39.1056299,-94.5270146
1546155,2019-11-10,Arkansas,Little Rock,3000 block of W 12th St,0,4,View Incident View Source,"34.7401915, -92.30710479999999",34.740191499999995,-92.3071048
1545955,2019-11-09,Michigan,Detroit,3800 block of E McNichols Rd,0,4,View Incident View Source,"42.418445, -83.062764",42.418445,-83.062764
1546508,2019-11-09,Georgia,Vidalia,Wiggins St,0,4,View Incident View Source,"32.2279475, -82.408407",32.2279475,-82.408407
1545027,2019-11-08,North Carolina,Raleigh,503 Bragg St,1,3,View Incident View Source,"35.7658985, -78.6324818",35.7658985,-78.6324818
1543835,2019-11-07,Georgia,Conyers,1800 block of Green St,2,3,View Incident View Source,"33.6844535, -83.9865992",33.6844535,-83.98659920000001
1541774,2019-11-04,Texas,Houston,5000 block of Northridge Dr,1,4,View Incident View Source,"29.6714043, -95.3484999",29.6714043,-95.34849990000001
1540863,2019-11-03,Ohio,Toledo,600 block of Magnolia St,0,4,View Incident View Source,"41.6618239, -83.5214369",41.6618239,-83.52143690000001
1540841,2019-11-03,Texas,Nacogdoches,Sandyland Cir and CR 823,1,3,View Incident View Source,"31.654174, -94.73263860000002",31.654173999999998,-94.73263860000002
1540280,2019-11-02,Louisiana,Baton Rouge,137 Taylor St,0,4,View Incident View Source,"30.4260595, -91.18092159999999",30.426059499999997,-91.1809216
1540240,2019-11-02,Michigan,Detroit,7000 block of E. Kirby,1,4,View Incident View Source,"42.3760252, -83.0223894",42.3760252,-83.02238940000001
1539557,2019-11-01,Texas,San Angelo,1616 S Chadbourne St,0,4,View Incident View Source,"31.4441413, -100.4334251",31.4441413,-100.4334251
1539572,2019-11-01,Arizona,Tolleson,2434 S 86th Ln,0,5,View Incident View Source,"33.4249156, -112.2465749",33.4249156,-112.24657490000001
1539347,2019-10-31,California,Orinda,114 Lucille Way,5,3,View Incident View Source,"37.8734192, -122.1835183",37.8734192,-122.1835183
1537992,2019-10-30,Pennsylvania,Philadelphia,5026 Walton Ave,4,0,View Incident View Source,"39.9491454, -75.22412489999999",39.9491454,-75.22412489999998
1537672,2019-10-29,California,Long Beach,2709 E 7th St,3,9,View Incident View Source,"33.7754987, -118.1597414",33.7754987,-118.15974140000002
1537044,2019-10-29,Maryland,Baltimore,4700 block of Liberty Heights Ave,1,3,View Incident View Source,"39.3316793, -76.6957187",39.3316793,-76.6957187
1536787,2019-10-28,Maryland,Baltimore,4160 Pimlico Rd,1,3,View Incident View Source,"39.3372505, -76.6630418",39.3372505,-76.66304179999999
1536706,2019-10-27,Michigan,Detroit,East Outer Dr and Helen St,0,4,View Incident View Source,"42.4411816, -83.0318324",42.4411816,-83.0318324
1535629,2019-10-27,Michigan,Lansing,Balfour Dr and W Miller Rd,1,4,View Incident View Source,"42.6692109, -84.5762821",42.6692109,-84.5762821
1535478,2019-10-26,Texas,Greenville,2275 US-380,2,6,View Incident View Source,"33.134364, -96.17927399999999",33.134364,-96.179274
1534704,2019-10-24,Oklahoma,Oklahoma City,1900 block of NW 12th St,2,2,View Incident View Source,"35.481374, -97.54346849999999",35.481374,-97.5434685
1533166,2019-10-22,Oklahoma,Oklahoma City (Midwest City),7020 E Green Ave,1,3,View Incident View Source,"35.4633759, -97.40509240000002",35.463375899999996,-97.40509240000002
1531326,2019-10-21,South Carolina,Sumter,29 Wesmark Blvd,0,4,View Incident View Source,"33.9523525, -80.3756516",33.9523525,-80.3756516
1530965,2019-10-20,Texas,Port Arthur,1100 block of Vicksburg Ave,1,3,View Incident View Source,"29.8864436, -93.93141519999999",29.8864436,-93.9314152
