,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,coordinates,latitude,longitude
975,1370795,"April 14, 2019",Florida,Miami,NW 19th Ave and 60th St,2,2,View Incident View Source,"25.8297859, -80.2288686",25.8297859,-80.2288686
976,1371024,"April 14, 2019",California,Vallejo,100 block of Princeton Ave,1,3,View Incident View Source,"38.1505918, -122.251364",38.1505918,-122.251364
977,1371065,"April 14, 2019",California,Stockton,2539 E Main St,0,4,View Incident View Source,"37.9549561, -121.2509449",37.9549561,-121.2509449
978,1374920,"April 13, 2019",California,Moreno Valley,23500 block of Alessandro Blvd,0,4,View Incident View Source,"33.9173401, -117.2524156",33.9173401,-117.2524156
979,1370269,"April 12, 2019",Illinois,Carbondale,119 N Washington St,0,4,View Incident View Source,"37.728101, -89.2151068",37.728101,-89.2151068
980,1368597,"April 11, 2019",Maryland,Baltimore,2200 block of Ruskin Ave,1,3,View Incident View Source,"39.31516390000001, -76.6479425",39.31516390000001,-76.6479425
981,1369109,"April 11, 2019",California,Los Angeles,E 103rd St and S Main St,1,4,View Incident View Source,"33.9428494, -118.2738951",33.9428494,-118.2738951
982,1369148,"April 11, 2019",Arizona,Phoenix,7112 W Minnezona Ave,3,2,View Incident View Source,"33.504031, -112.2121516",33.504031,-112.2121516
983,1367011,"April 09, 2019",Missouri,Kansas City,5339 Michigan Ave,1,3,View Incident View Source,"39.029042, -94.56286569999999",39.029042,-94.56286569999999
984,1365052,"April 07, 2019",North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,View Incident View Source,"36.1002292, -80.2470644",36.1002292,-80.2470644
985,1365077,"April 07, 2019",Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,View Incident View Source,"39.8001297, -86.1052405",39.8001297,-86.1052405
986,1365173,"April 07, 2019",Delaware,Wilmington,940 N Pine St,0,6,View Incident View Source,"39.7428375, -75.541532",39.7428375,-75.541532
987,1365100,"April 07, 2019",Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,View Incident View Source,"32.390131, -93.7673114",32.390131,-93.7673114
988,1364443,"April 06, 2019",Florida,Tallahassee,500 block of Kissimmee St,0,4,View Incident View Source,"30.4225982, -84.2896729",30.4225982,-84.2896729
989,1364540,"April 06, 2019",Illinois,Chicago,6300 block of S Seeley Ave,0,6,View Incident View Source,"41.7793072, -87.6751244",41.7793072,-87.6751244
990,1363737,"April 04, 2019",Florida,Panama City,100 block of Allen Ave,1,3,View Incident View Source,"30.146067, -85.6543447",30.146067,-85.6543447
991,1362715,"April 04, 2019",Georgia,Stockbridge,300 block of Eagle Ct,3,2,View Incident View Source,"33.5269572, -84.2404131",33.5269572,-84.2404131
992,1362364,"April 02, 2019",Mississippi,Hermanville,13195 MS 18,0,4,View Incident View Source,"31.9619055, -90.83883220000001",31.9619055,-90.83883220000001
993,1362182,"April 02, 2019",Kentucky,Covington,337 E 13th St,0,5,View Incident View Source,"39.0773641, -84.5018786",39.0773641,-84.5018786
994,1360333,"March 31, 2019",Georgia,Atlanta,3041 Landrum Dr SW,1,4,View Incident View Source,"33.7079186, -84.4871254",33.7079186,-84.4871254
995,1359599,"March 31, 2019",South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,View Incident View Source,"32.8472343, -79.9610807",32.8472343,-79.9610807
996,1359455,"March 31, 2019",Illinois,Chicago,500 block of N Hamlin Ave,1,4,View Incident View Source,"41.890091, -87.721392",41.890091,-87.721392
997,1357591,"March 28, 2019",Maryland,Baltimore,6200 block of Boston St,0,4,View Incident View Source,"39.2780308, -76.54157579999999",39.2780308,-76.54157579999999
998,1355275,"March 25, 2019",Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,View Incident View Source,"36.2358915, -115.1758532",36.2358915,-115.1758532
999,1353714,"March 24, 2019",California,San Francisco,1300 Fillmore St,1,5,View Incident View Source,"37.7815877, -122.4321369",37.7815877,-122.4321369
1000,1354049,"March 24, 2019",Arizona,Phoenix,2202 W McDowell Rd,0,7,View Incident View Source,"33.466165, -112.1066706",33.466165,-112.1066706
1001,1350494,"March 19, 2019",Arizona,Phoenix,8526 N 27th Ave,2,4,View Incident View Source,"33.561375, -112.1171963",33.561375,-112.1171963
1002,1348844,"March 17, 2019",Georgia,Augusta,900 block of Broad St,0,4,View Incident View Source,"33.4758643, -81.9675384",33.4758643,-81.9675384
1003,1349256,"March 17, 2019",Georgia,Rochelle,Dennis St,1,3,View Incident View Source,"31.9527985, -83.4683149",31.9527985,-83.4683149
1004,1348793,"March 17, 2019",Nevada,Las Vegas,600 E Fremont St,0,4,View Incident View Source,"36.1690762, -115.1389825",36.1690762,-115.1389825
1005,1347974,"March 16, 2019",New Jersey,Camden,619 Ferry Ave,1,3,View Incident View Source,"39.9216792, -75.1172529",39.9216792,-75.1172529
1006,1348291,"March 15, 2019",Alabama,Mobile,515 Dauphin Island Pkwy,2,4,View Incident View Source,"30.6720433, -88.08677490000001",30.6720433,-88.08677490000001
1007,1347894,"March 14, 2019",Montana,Missoula,5145 Airway Blvd,1,3,View Incident View Source,"46.9214175, -114.0720695",46.9214175,-114.0720695
1008,1344488,"March 11, 2019",New Jersey,Paterson,291 12th Ave,0,4,View Incident View Source,"40.9205806, -74.1520489",40.9205806,-74.1520489
1009,1343330,"March 10, 2019",Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,View Incident View Source,"32.4867168, -93.7931052",32.4867168,-93.7931052
1010,1343274,"March 10, 2019",Colorado,Denver,15th St and Market St,1,4,View Incident View Source,"39.7489461, -104.9994939",39.7489461,-104.9994939
1011,1338860,"March 03, 2019",California,Oakland,316 14th St,0,4,View Incident View Source,"37.8033163, -122.2678922",37.8033163,-122.2678922
1012,1338765,"March 03, 2019",Illinois,Chicago,2900 block of E 79th St,0,6,View Incident View Source,"41.75204180000001, -87.5538227",41.75204180000001,-87.5538227
1013,1338790,"March 02, 2019",Arkansas,Pine Bluff,723 East 25th Ave,1,4,View Incident View Source,"34.20485499999999, -91.9939452",34.20485499999999,-91.9939452
1014,1337498,"February 28, 2019",California,Oakland,9755 Edes Ave,1,3,View Incident View Source,"37.7363711, -122.1841664",37.7363711,-122.1841664
1015,1333480,"February 22, 2019",Alabama,Birmingham,1100 block of Carnation Dr,2,2,View Incident View Source,"33.610606, -86.6971622",33.610606,-86.6971622
1016,1331974,"February 21, 2019",Maryland,Baltimore,500 block of Bloom St,1,4,View Incident View Source,"39.30838019999999, -76.6365167",39.30838019999999,-76.6365167
1017,1332507,"February 21, 2019",Kentucky,Elizabethtown,600 N Miles St,2,2,View Incident View Source,"37.7026692, -85.85724019999999",37.7026692,-85.85724019999999
1018,1332429,"February 21, 2019",Texas,Houston,12800 block of Eastbrook Dr,2,2,View Incident View Source,"29.791969, -95.2116207",29.791969,-95.2116207
1019,1332181,"February 20, 2019",Tennessee,Covington,529 N College St,0,4,View Incident View Source,"35.5710678, -89.6484222",35.5710678,-89.6484222
1020,1329144,"February 17, 2019",Texas,Henderson,504 S Van Buren St,2,2,View Incident View Source,"32.1494334, -94.8018118",32.1494334,-94.8018118
1021,1328792,"February 17, 2019",Indiana,Evansville,664 E Illinois St,0,5,View Incident View Source,"37.979329, -87.554693",37.979329,-87.554693
1022,1329075,"February 17, 2019",Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,View Incident View Source,"29.9545703, -90.0746022",29.9545703,-90.0746022
1023,1328562,"February 16, 2019",Mississippi,Clinton,1214 Foxhill Dr,5,0,View Incident View Source,"32.3524829, -90.3194259",32.3524829,-90.3194259
1024,1327321,"February 15, 2019",Illinois,Aurora,641 Archer Ave,6,6,View Incident View Source,"41.7563683, -88.33273679999999",41.7563683,-88.33273679999999
1025,1324279,"February 11, 2019",Texas,Livingston,3628 FM 3126,5,0,View Incident View Source,"30.7249679, -95.05633530000001",30.7249679,-95.05633530000001
1026,1323448,"February 09, 2019",Virginia,Petersburg,109 Perry St,0,4,View Incident View Source,"37.2247565, -77.4082937",37.2247565,-77.4082937
1027,1321021,"February 06, 2019",New York,Brooklyn,1778 Fulton St,1,3,View Incident View Source,"40.6790711, -73.9283701",40.6790711,-73.9283701
1028,1321093,"February 05, 2019",Texas,San Antonio,538 Hot Wells Blvd,2,2,View Incident View Source,"29.3680822, -98.45904139999999",29.3680822,-98.45904139999999
1029,1319333,"February 04, 2019",District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,View Incident View Source,"38.8736444, -76.9717545",38.8736444,-76.9717545
1030,1319325,"February 04, 2019",Louisiana,Baton Rouge,4000 block of Topeka St,0,4,View Incident View Source,"30.4856355, -91.161113",30.4856355,-91.161113
1031,1318391,"February 03, 2019",Illinois,Chicago,938 E 75th St,2,5,View Incident View Source,"41.7588199, -87.60131830000002",41.7588199,-87.60131830000002
1032,1320286,"February 03, 2019",California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,View Incident View Source,"33.8122657, -116.5062457",33.8122657,-116.5062457
1033,1318187,"February 01, 2019",California,San Diego,6800 block of Springfield St,0,4,View Incident View Source,"32.7286166, -117.0522107",32.7286166,-117.0522107
1034,1314289,"January 28, 2019",Texas,Houston,7815 Harding St,2,5,View Incident View Source,"29.7093948, -95.2818521",29.7093948,-95.2818521
1035,1314253,"January 27, 2019",Alabama,Birmingham,Avenue O and Warrior Rd,0,5,View Incident View Source,"33.4932873, -86.8917312",33.4932873,-86.8917312
1036,1312391,"January 26, 2019",Georgia,Albany,300 block of W Roosevelt,0,4,View Incident View Source,"31.5814139, -84.1548631",31.5814139,-84.1548631
1037,1312284,"January 26, 2019",Louisiana,Gonzales,42350 Church Point Rd,5,0,View Incident View Source,"30.2405149, -90.89293579999999",30.2405149,-90.89293579999999
1038,1312463,"January 26, 2019",Indiana,Indianapolis,2957 N Sherman Dr,0,5,View Incident View Source,"39.8102345, -86.1023371",39.8102345,-86.1023371
1039,1313291,"January 26, 2019",New Jersey,Newark,612 Bergen St,1,3,View Incident View Source,"40.7230982, -74.199241",40.7230982,-74.199241
1040,1310775,"January 24, 2019",Pennsylvania,State College,1450 S Atherton St,4,1,View Incident View Source,"40.7843394, -77.83994430000001",40.7843394,-77.83994430000001
1041,1310397,"January 24, 2019",Georgia,Rockmart,319 Williamson St,4,1,View Incident View Source,"33.998184, -85.05966910000001",33.998184,-85.05966910000001
1042,1309114,"January 23, 2019",Florida,Sebring,1901 US 27 S,5,0,View Incident View Source,"27.4705304, -81.4584039",27.4705304,-81.4584039
1043,1306920,"January 20, 2019",Florida,Miami,26133 SW 139th Ave,0,4,View Incident View Source,"25.6073273, -80.4186589",25.6073273,-80.4186589
1044,1305563,"January 19, 2019",Pennsylvania,Lebanon,1140 Church St,0,4,View Incident View Source,"40.343537, -76.4315529",40.343537,-76.4315529
1045,1305679,"January 19, 2019",South Carolina,Gaffney,1435 Wilcox Ave,1,4,View Incident View Source,"35.1106846, -81.6040629",35.1106846,-81.6040629
1046,1305516,"January 19, 2019",Illinois,Chicago,4400 block of W Madison St,0,4,View Incident View Source,"41.881017, -87.73576399999999",41.881017,-87.73576399999999
1047,1305538,"January 19, 2019",Florida,Jacksonville,11445 Brian Lakes Drive,3,2,View Incident View Source,"30.2693846, -81.8562012",30.2693846,-81.8562012
1048,1305294,"January 19, 2019",Texas,Houston,7041 Sherman St,3,2,View Incident View Source,"29.7372539, -95.299408",29.7372539,-95.299408
1049,1303486,"January 17, 2019",Kentucky,Owensboro,940 Audubon Ave,3,1,View Incident View Source,"37.765196, -87.12742279999999",37.765196,-87.12742279999999
1050,1302060,"January 16, 2019",Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,View Incident View Source,"30.2911022, -81.6257966",30.2911022,-81.6257966
1051,1303303,"January 16, 2019",California,Palmdale,Ranch Center Dr and 40th St W,3,1,View Incident View Source,"34.5833789, -118.2022388",34.5833789,-118.2022388
1052,1301778,"January 15, 2019",Arkansas,Little Rock,5420 Baseline Rd,1,4,View Incident View Source,"34.6693174, -92.3386118",34.6693174,-92.3386118
1053,1299680,"January 13, 2019",Arizona,Phoenix,2445 E Van Buren St,1,5,View Incident View Source,"33.4510169, -112.0280608",33.4510169,-112.0280608
1054,1295294,"January 06, 2019",New Mexico,Roswell,1300 block of W College Blvd,0,4,View Incident View Source,"33.4084747, -104.539651",33.4084747,-104.539651
1055,1292684,"January 04, 2019",Virginia,Hurt,3197 Shula Dr,3,2,View Incident View Source,"37.0559889, -79.33295199999999",37.0559889,-79.33295199999999
1056,1293054,"January 04, 2019",California,Torrance,22501 Hawthorne Blvd,3,4,View Incident View Source,"33.8239827, -118.3523128",33.8239827,-118.3523128
1057,1292941,"January 03, 2019",Arizona,Yuma,3800 block of E County 18½ St,1,3,View Incident View Source,"32.6926512, -114.6276916",32.6926512,-114.6276916
1058,1291779,"January 02, 2019",Arkansas,Jonesboro,3516 Galaxy St,1,3,View Incident View Source,"35.8222345, -90.6585807",35.8222345,-90.6585807
1059,1289877,"January 01, 2019",South Carolina,Columbia,1709 Decker Blvd,0,5,View Incident View Source,"34.0437454, -80.941347",34.0437454,-80.941347
1060,1289618,"January 01, 2019",Florida,Tallahassee,2020 W Pensacola St,0,5,View Incident View Source,"30.4421089, -84.31853869999999",30.4421089,-84.31853869999999
1061,1289686,"December 31, 2018",Ohio,Cleveland,4462 Denison Ave,3,2,View Incident View Source,"41.4535107, -81.7169169",41.4535107,-81.7169169
1062,1288376,"December 29, 2018",Ohio,Lima,904 S Main St,1,3,View Incident View Source,"40.7261678, -84.105203",40.7261678,-84.105203
1063,1287286,"December 28, 2018",Missouri,Saint Charles,150 Whetstone Dr,4,1,View Incident View Source,"38.7811442, -90.5635721",38.7811442,-90.5635721
1064,1284586,"December 24, 2018",Louisiana,Lutcher,2176 Main St,2,2,View Incident View Source,"30.039314, -90.701865",30.039314,-90.701865
1065,1283229,"December 23, 2018",Missouri,Springfield,1042 W College St,1,6,View Incident View Source,"37.2080649, -93.3050007",37.2080649,-93.3050007
1066,1282704,"December 22, 2018",Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,View Incident View Source,"36.1241882, -115.1351839",36.1241882,-115.1351839
1067,1279617,"December 18, 2018",Maryland,Baltimore,3942 Park Heights Ave,0,5,View Incident View Source,"39.3342369, -76.6627714",39.3342369,-76.6627714
1068,1277327,"December 15, 2018",Florida,Miami,239 NW 16th St,0,5,View Incident View Source,"25.7905967, -80.1995148",25.7905967,-80.1995148
1069,1277411,"December 14, 2018",Colorado,Colorado Springs,700 block of Geiger Ct,1,3,View Incident View Source,"38.8431241, -104.7341625",38.8431241,-104.7341625
1070,1276091,"December 13, 2018",Pennsylvania,Philadelphia,4505 N Broad St,0,4,View Incident View Source,"40.0216253, -75.1481877",40.0216253,-75.1481877
1071,1276298,"December 11, 2018",Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,View Incident View Source,"31.7529646, -93.09486629999999",31.7529646,-93.09486629999999
1072,1272855,"December 09, 2018",Wisconsin,Madison,3554 E Washington Ave,0,4,View Incident View Source,"43.115784, -89.32712409999999",43.115784,-89.32712409999999
1073,1273161,"December 08, 2018",California,Inglewood,801 S Inglewood Ave,0,5,View Incident View Source,"33.95342360000001, -118.3617976",33.95342360000001,-118.3617976
1074,1272106,"December 08, 2018",New York,Corona (Queens),89-25 130th St,0,5,View Incident View Source,"40.6991544, -73.820632",40.6991544,-73.820632
1075,1267682,"December 01, 2018",Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,View Incident View Source,"25.7815988, -80.20302099999999",25.7815988,-80.20302099999999
1076,1266937,"November 26, 2018",Tennessee,Powell,Tammy Dr,0,4,View Incident View Source,"36.052255, -84.0061599",36.052255,-84.0061599
1077,1262814,"November 25, 2018",Alabama,Demopolis,Floyd St and Field St,2,2,View Incident View Source,"32.5063831, -87.8236929",32.5063831,-87.8236929
1078,1263332,"November 25, 2018",California,Oakland,1000 block of 24th St,0,4,View Incident View Source,"37.8165528, -122.2803282",37.8165528,-122.2803282
1079,1263086,"November 25, 2018",Texas,Houston,4500 block of Yale St,1,3,View Incident View Source,"29.8307438, -95.4009639",29.8307438,-95.4009639
1080,1262013,"November 23, 2018",Florida,Miami,5801 NW 27th Ave,2,5,View Incident View Source,"25.8278675, -80.24064840000001",25.8278675,-80.24064840000001
1081,1261351,"November 22, 2018",Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,View Incident View Source,"41.0290288, -85.1276714",41.0290288,-85.1276714
1082,1260525,"November 21, 2018",Missouri,Saint Louis,4200 block of Shreve Ave,0,4,View Incident View Source,"38.6791297, -90.2415994",38.6791297,-90.2415994
1083,1258777,"November 19, 2018",Colorado,Denver,1200 21st Street,1,4,View Incident View Source,"39.7532337, -104.9906398",39.7532337,-104.9906398
1084,1258804,"November 19, 2018",Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,View Incident View Source,"39.9476905, -75.2253042",39.9476905,-75.2253042
1085,1258009,"November 18, 2018",California,Los Angeles (Watts),95th St and Defiance Ave,1,4,View Incident View Source,"33.950688, -118.2453023",33.950688,-118.2453023
1086,1257508,"November 16, 2018",Arkansas,Little Rock,4405 W 14th St,3,1,View Incident View Source,"34.7385732, -92.3230674",34.7385732,-92.3230674
